,location,crop,season,indicator,Unit,Date,Value,State,mean
19252,Firozpur,Sesamum,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2000,0.5,Punjab,36.4447368421
19253,Firozpur,Sesamum,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2001,0.62962962963,Punjab,36.4447368421
19254,Firozpur,Sesamum,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2002,0.41379310345,Punjab,36.4447368421
19255,Firozpur,Sesamum,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2003,0.26923076923,Punjab,36.4447368421
19256,Firozpur,Sesamum,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2004,0.44444444444,Punjab,36.4447368421
19257,Firozpur,Sesamum,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2005,0.41176470588,Punjab,36.4447368421
19258,Firozpur,Sesamum,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2006,0.41176470588,Punjab,36.4447368421
19259,Firozpur,Sesamum,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2007,0.4,Punjab,36.4447368421
19260,Firozpur,Sesamum,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2008,0.33333333333,Punjab,36.4447368421
19261,Firozpur,Sesamum,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2009,0.29411764706,Punjab,36.4447368421
19262,Firozpur,Sesamum,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2010,0.41666666667,Punjab,36.4447368421
19263,Firozpur,Sesamum,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2011,0.625,Punjab,36.4447368421
19264,Firozpur,Sesamum,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2013,0.5,Punjab,36.4447368421
19265,Firozpur,Rapeseed &Mustard,Rabi,Area (In Hectare),hectare,1999,18000.0,Punjab,36.4447368421
19266,Firozpur,Rapeseed &Mustard,Rabi,Area (In Hectare),hectare,2000,12000.0,Punjab,36.4447368421
19267,Firozpur,Rapeseed &Mustard,Rabi,Area (In Hectare),hectare,2002,1100.0,Punjab,36.4447368421
19268,Firozpur,Rapeseed &Mustard,Rabi,Area (In Hectare),hectare,2003,16000.0,Punjab,36.4447368421
19269,Firozpur,Rapeseed &Mustard,Rabi,Area (In Hectare),hectare,2004,12000.0,Punjab,36.4447368421
19270,Firozpur,Rapeseed &Mustard,Rabi,Area (In Hectare),hectare,2005,15000.0,Punjab,36.4447368421
19271,Firozpur,Rapeseed &Mustard,Rabi,Area (In Hectare),hectare,2006,13000.0,Punjab,36.4447368421
19272,Firozpur,Rapeseed &Mustard,Rabi,Area (In Hectare),hectare,2007,8000.0,Punjab,36.4447368421
19273,Firozpur,Rapeseed &Mustard,Rabi,Area (In Hectare),hectare,2008,4000.0,Punjab,36.4447368421
19274,Firozpur,Rapeseed &Mustard,Rabi,Area (In Hectare),hectare,2009,4000.0,Punjab,36.4447368421
19275,Firozpur,Rapeseed &Mustard,Rabi,Area (In Hectare),hectare,2010,5000.0,Punjab,36.4447368421
19276,Firozpur,Rapeseed &Mustard,Rabi,Area (In Hectare),hectare,2011,5000.0,Punjab,36.4447368421
19277,Firozpur,Rapeseed &Mustard,Rabi,Area (In Hectare),hectare,2013,1000.0,Punjab,36.4447368421
19278,Firozpur,Rapeseed &Mustard,Rabi,Production (In Tonnes),tonnes,1999,16000.0,Punjab,36.4447368421
19279,Firozpur,Rapeseed &Mustard,Rabi,Production (In Tonnes),tonnes,2000,15000.0,Punjab,36.4447368421
19280,Firozpur,Rapeseed &Mustard,Rabi,Production (In Tonnes),tonnes,2002,1400.0,Punjab,36.4447368421
19281,Firozpur,Rapeseed &Mustard,Rabi,Production (In Tonnes),tonnes,2003,14000.0,Punjab,36.4447368421
19282,Firozpur,Rapeseed &Mustard,Rabi,Production (In Tonnes),tonnes,2004,17000.0,Punjab,36.4447368421
19283,Firozpur,Rapeseed &Mustard,Rabi,Production (In Tonnes),tonnes,2005,16000.0,Punjab,36.4447368421
19284,Firozpur,Rapeseed &Mustard,Rabi,Production (In Tonnes),tonnes,2006,13000.0,Punjab,36.4447368421
19285,Firozpur,Rapeseed &Mustard,Rabi,Production (In Tonnes),tonnes,2007,9000.0,Punjab,36.4447368421
19286,Firozpur,Rapeseed &Mustard,Rabi,Production (In Tonnes),tonnes,2008,5000.0,Punjab,36.4447368421
19287,Firozpur,Rapeseed &Mustard,Rabi,Production (In Tonnes),tonnes,2009,7000.0,Punjab,36.4447368421
19288,Firozpur,Rapeseed &Mustard,Rabi,Production (In Tonnes),tonnes,2010,9000.0,Punjab,36.4447368421
19289,Firozpur,Rapeseed &Mustard,Rabi,Production (In Tonnes),tonnes,2011,9000.0,Punjab,36.4447368421
19290,Firozpur,Rapeseed &Mustard,Rabi,Production (In Tonnes),tonnes,2013,1000.0,Punjab,36.4447368421
19291,Firozpur,Rapeseed &Mustard,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,1999,0.88888888889,Punjab,36.4447368421
19292,Firozpur,Rapeseed &Mustard,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2000,1.25,Punjab,36.4447368421
19293,Firozpur,Rapeseed &Mustard,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2002,1.2727272727,Punjab,36.4447368421
19294,Firozpur,Rapeseed &Mustard,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2003,0.875,Punjab,36.4447368421
19295,Firozpur,Rapeseed &Mustard,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2004,1.4166666667,Punjab,36.4447368421
19296,Firozpur,Rapeseed &Mustard,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2005,1.0666666667,Punjab,36.4447368421
19297,Firozpur,Rapeseed &Mustard,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2006,1.0,Punjab,36.4447368421
19298,Firozpur,Rapeseed &Mustard,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2007,1.125,Punjab,36.4447368421
19299,Firozpur,Rapeseed &Mustard,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2008,1.25,Punjab,36.4447368421
19300,Firozpur,Rapeseed &Mustard,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2009,1.75,Punjab,36.4447368421
19301,Firozpur,Rapeseed &Mustard,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2010,1.8,Punjab,36.4447368421
19302,Firozpur,Rapeseed &Mustard,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2011,1.8,Punjab,36.4447368421
19303,Firozpur,Rapeseed &Mustard,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2013,1.0,Punjab,36.4447368421
19304,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,1999,138000.0,Punjab,36.4447368421
19305,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,2000,119000.0,Punjab,36.4447368421
19306,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,2001,114000.0,Punjab,36.4447368421
19307,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,2002,143000.0,Punjab,36.4447368421
19308,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,2003,121000.0,Punjab,36.4447368421
19309,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,2004,117000.0,Punjab,36.4447368421
19310,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,2005,133000.0,Punjab,36.4447368421
19311,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,2006,140000.0,Punjab,36.4447368421
19312,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,2007,151000.0,Punjab,36.4447368421
19313,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,2008,139000.0,Punjab,36.4447368421
19314,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,2009,120000.0,Punjab,36.4447368421
19315,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,2010,126000.0,Punjab,36.4447368421
19316,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,2011,116000.0,Punjab,36.4447368421
19317,Firozpur,Cotton(lint),Kharif,Area (In Hectare),hectare,2013,113000.0,Punjab,36.4447368421
19318,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,1999,189000.0,Punjab,36.4447368421
19319,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,2000,257000.0,Punjab,36.4447368421
19320,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,2001,341000.0,Punjab,36.4447368421
19321,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,2002,325000.0,Punjab,36.4447368421
19322,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,2003,293000.0,Punjab,36.4447368421
19323,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,2004,440000.0,Punjab,36.4447368421
19324,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,2005,548000.0,Punjab,36.4447368421
19325,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,2006,614000.0,Punjab,36.4447368421
19326,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,2007,648000.0,Punjab,36.4447368421
19327,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,2008,472000.0,Punjab,36.4447368421
19328,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,2009,484000.0,Punjab,36.4447368421
19329,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,2010,417000.0,Punjab,36.4447368421
19330,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,2011,382000.0,Punjab,36.4447368421
19331,Firozpur,Cotton(lint),Kharif,Production (In Tonnes),tonnes,2013,294000.0,Punjab,36.4447368421
19332,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,1999,1.3695652174,Punjab,36.4447368421
19333,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2000,2.1596638655,Punjab,36.4447368421
19334,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2001,2.9912280702,Punjab,36.4447368421
19335,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2002,2.2727272727,Punjab,36.4447368421
19336,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2003,2.4214876033,Punjab,36.4447368421
19337,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2004,3.7606837607,Punjab,36.4447368421
19338,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2005,4.1203007519,Punjab,36.4447368421
19339,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2006,4.3857142857,Punjab,36.4447368421
19340,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2007,4.2913907285,Punjab,36.4447368421
19341,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2008,3.3956834532,Punjab,36.4447368421
19342,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2009,4.0333333333,Punjab,36.4447368421
19343,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2010,3.3095238095,Punjab,36.4447368421
19344,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2011,3.2931034483,Punjab,36.4447368421
19345,Firozpur,Cotton(lint),Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2013,2.6017699115,Punjab,36.4447368421
19346,Firozpur,Sugarcane,Whole year,Area (In Hectare),hectare,1999,7000.0,Punjab,36.4447368421
19347,Firozpur,Sugarcane,Whole year,Area (In Hectare),hectare,2000,8000.0,Punjab,36.4447368421
19348,Firozpur,Sugarcane,Whole year,Area (In Hectare),hectare,2001,8000.0,Punjab,36.4447368421
19349,Firozpur,Sugarcane,Whole year,Area (In Hectare),hectare,2002,9000.0,Punjab,36.4447368421
19350,Firozpur,Sugarcane,Whole year,Area (In Hectare),hectare,2003,9000.0,Punjab,36.4447368421
19351,Firozpur,Sugarcane,Whole year,Area (In Hectare),hectare,2004,6000.0,Punjab,36.4447368421
19352,Firozpur,Sugarcane,Whole year,Area (In Hectare),hectare,2005,2000.0,Punjab,36.4447368421
19353,Firozpur,Sugarcane,Whole year,Area (In Hectare),hectare,2006,1000.0,Punjab,36.4447368421
19354,Firozpur,Sugarcane,Whole year,Area (In Hectare),hectare,2010,100.0,Punjab,36.4447368421
19355,Firozpur,Sugarcane,Whole year,Area (In Hectare),hectare,2013,2000.0,Punjab,36.4447368421
19356,Firozpur,Sugarcane,Whole year,Production (In Tonnes),tonnes,1999,460000.0,Punjab,36.4447368421
19357,Firozpur,Sugarcane,Whole year,Production (In Tonnes),tonnes,2000,570000.0,Punjab,36.4447368421
19358,Firozpur,Sugarcane,Whole year,Production (In Tonnes),tonnes,2001,530000.0,Punjab,36.4447368421
19359,Firozpur,Sugarcane,Whole year,Production (In Tonnes),tonnes,2002,520000.0,Punjab,36.4447368421
19360,Firozpur,Sugarcane,Whole year,Production (In Tonnes),tonnes,2003,460000.0,Punjab,36.4447368421
19361,Firozpur,Sugarcane,Whole year,Production (In Tonnes),tonnes,2004,280000.0,Punjab,36.4447368421
19362,Firozpur,Sugarcane,Whole year,Production (In Tonnes),tonnes,2005,14000.0,Punjab,36.4447368421
19363,Firozpur,Sugarcane,Whole year,Production (In Tonnes),tonnes,2006,7000.0,Punjab,36.4447368421
19364,Firozpur,Sugarcane,Whole year,Production (In Tonnes),tonnes,2010,600.0,Punjab,36.4447368421
19365,Firozpur,Sugarcane,Whole year,Production (In Tonnes),tonnes,2013,162000.0,Punjab,36.4447368421
19366,Firozpur,Sugarcane,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,1999,65.714285714,Punjab,36.4447368421
19367,Firozpur,Sugarcane,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2000,71.25,Punjab,36.4447368421
19368,Firozpur,Sugarcane,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2001,66.25,Punjab,36.4447368421
19369,Firozpur,Sugarcane,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2002,57.777777778,Punjab,36.4447368421
19370,Firozpur,Sugarcane,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2003,51.111111111,Punjab,36.4447368421
19371,Firozpur,Sugarcane,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2004,46.666666667,Punjab,36.4447368421
19372,Firozpur,Sugarcane,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2005,7.0,Punjab,36.4447368421
19373,Firozpur,Sugarcane,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2006,7.0,Punjab,36.4447368421
19374,Firozpur,Sugarcane,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2010,6.0,Punjab,36.4447368421
19375,Firozpur,Sugarcane,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2013,81.0,Punjab,36.4447368421
19376,Firozpur,Peas & Beans (Pulses),Rabi,Area (In Hectare),hectare,2007,100.0,Punjab,36.4447368421
19377,Firozpur,Peas & Beans (Pulses),Rabi,Area (In Hectare),hectare,2009,100.0,Punjab,36.4447368421
19378,Firozpur,Peas & Beans (Pulses),Rabi,Production (In Tonnes),tonnes,2007,100.0,Punjab,36.4447368421
19379,Firozpur,Peas & Beans (Pulses),Rabi,Production (In Tonnes),tonnes,2009,100.0,Punjab,36.4447368421
19380,Firozpur,Peas & Beans (Pulses),Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2007,1.0,Punjab,36.4447368421
19381,Firozpur,Peas & Beans (Pulses),Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2009,1.0,Punjab,36.4447368421
19382,Firozpur,Barley,Rabi,Area (In Hectare),hectare,1999,4000.0,Punjab,36.4447368421
19383,Firozpur,Barley,Rabi,Area (In Hectare),hectare,2000,4000.0,Punjab,36.4447368421
19384,Firozpur,Barley,Rabi,Area (In Hectare),hectare,2001,5000.0,Punjab,36.4447368421
19385,Firozpur,Barley,Rabi,Area (In Hectare),hectare,2002,3000.0,Punjab,36.4447368421
19386,Firozpur,Barley,Rabi,Area (In Hectare),hectare,2003,4000.0,Punjab,36.4447368421
19387,Firozpur,Barley,Rabi,Area (In Hectare),hectare,2004,4000.0,Punjab,36.4447368421
19388,Firozpur,Barley,Rabi,Area (In Hectare),hectare,2005,4000.0,Punjab,36.4447368421
19389,Firozpur,Barley,Rabi,Area (In Hectare),hectare,2006,4000.0,Punjab,36.4447368421
19390,Firozpur,Barley,Rabi,Area (In Hectare),hectare,2007,5000.0,Punjab,36.4447368421
19391,Firozpur,Barley,Rabi,Area (In Hectare),hectare,2008,4000.0,Punjab,36.4447368421
19392,Firozpur,Barley,Rabi,Area (In Hectare),hectare,2009,5000.0,Punjab,36.4447368421
19393,Firozpur,Barley,Rabi,Area (In Hectare),hectare,2010,4000.0,Punjab,36.4447368421
19394,Firozpur,Barley,Rabi,Area (In Hectare),hectare,2011,3000.0,Punjab,36.4447368421
19395,Firozpur,Barley,Rabi,Production (In Tonnes),tonnes,1999,13000.0,Punjab,36.4447368421
19396,Firozpur,Barley,Rabi,Production (In Tonnes),tonnes,2000,14000.0,Punjab,36.4447368421
19397,Firozpur,Barley,Rabi,Production (In Tonnes),tonnes,2001,17000.0,Punjab,36.4447368421
19398,Firozpur,Barley,Rabi,Production (In Tonnes),tonnes,2002,9000.0,Punjab,36.4447368421
19399,Firozpur,Barley,Rabi,Production (In Tonnes),tonnes,2003,12000.0,Punjab,36.4447368421
19400,Firozpur,Barley,Rabi,Production (In Tonnes),tonnes,2004,13000.0,Punjab,36.4447368421
19401,Firozpur,Barley,Rabi,Production (In Tonnes),tonnes,2005,13000.0,Punjab,36.4447368421
19402,Firozpur,Barley,Rabi,Production (In Tonnes),tonnes,2006,15000.0,Punjab,36.4447368421
19403,Firozpur,Barley,Rabi,Production (In Tonnes),tonnes,2007,17000.0,Punjab,36.4447368421
19404,Firozpur,Barley,Rabi,Production (In Tonnes),tonnes,2008,14000.0,Punjab,36.4447368421
19405,Firozpur,Barley,Rabi,Production (In Tonnes),tonnes,2009,18000.0,Punjab,36.4447368421
19406,Firozpur,Barley,Rabi,Production (In Tonnes),tonnes,2010,13000.0,Punjab,36.4447368421
19407,Firozpur,Barley,Rabi,Production (In Tonnes),tonnes,2011,11000.0,Punjab,36.4447368421
19408,Firozpur,Barley,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,1999,3.25,Punjab,36.4447368421
19409,Firozpur,Barley,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2000,3.5,Punjab,36.4447368421
19410,Firozpur,Barley,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2001,3.4,Punjab,36.4447368421
19411,Firozpur,Barley,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2002,3.0,Punjab,36.4447368421
19412,Firozpur,Barley,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2003,3.0,Punjab,36.4447368421
19413,Firozpur,Barley,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2004,3.25,Punjab,36.4447368421
19414,Firozpur,Barley,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2005,3.25,Punjab,36.4447368421
19415,Firozpur,Barley,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2006,3.75,Punjab,36.4447368421
19416,Firozpur,Barley,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2007,3.4,Punjab,36.4447368421
19417,Firozpur,Barley,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2008,3.5,Punjab,36.4447368421
19418,Firozpur,Barley,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2009,3.6,Punjab,36.4447368421
19419,Firozpur,Barley,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2010,3.25,Punjab,36.4447368421
19420,Firozpur,Barley,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2011,3.6666666667,Punjab,36.4447368421
19421,Firozpur,Moth,Kharif,Area (In Hectare),hectare,2003,200.0,Punjab,36.4447368421
19422,Firozpur,Moth,Kharif,Area (In Hectare),hectare,2004,400.0,Punjab,36.4447368421
19423,Firozpur,Moth,Kharif,Area (In Hectare),hectare,2005,100.0,Punjab,36.4447368421
19424,Firozpur,Moth,Kharif,Production (In Tonnes),tonnes,2003,100.0,Punjab,36.4447368421
19425,Firozpur,Moth,Kharif,Production (In Tonnes),tonnes,2004,200.0,Punjab,36.4447368421
19426,Firozpur,Moth,Kharif,Production (In Tonnes),tonnes,2005,100.0,Punjab,36.4447368421
19427,Firozpur,Moth,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2003,0.5,Punjab,36.4447368421
19428,Firozpur,Moth,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2004,0.5,Punjab,36.4447368421
19429,Firozpur,Moth,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2005,1.0,Punjab,36.4447368421
19430,Firozpur,Guar seed,Whole year,Area (In Hectare),hectare,2003,8100.0,Punjab,36.4447368421
19431,Firozpur,Guar seed,Whole year,Area (In Hectare),hectare,2004,7400.0,Punjab,36.4447368421
19432,Firozpur,Guar seed,Whole year,Area (In Hectare),hectare,2005,8500.0,Punjab,36.4447368421
19433,Firozpur,Guar seed,Whole year,Area (In Hectare),hectare,2006,7900.0,Punjab,36.4447368421
19434,Firozpur,Guar seed,Whole year,Area (In Hectare),hectare,2007,6000.0,Punjab,36.4447368421
19435,Firozpur,Guar seed,Whole year,Area (In Hectare),hectare,2008,9500.0,Punjab,36.4447368421
19436,Firozpur,Guar seed,Whole year,Area (In Hectare),hectare,2009,12500.0,Punjab,36.4447368421
19437,Firozpur,Guar seed,Whole year,Area (In Hectare),hectare,2010,12500.0,Punjab,36.4447368421
19438,Firozpur,Guar seed,Whole year,Area (In Hectare),hectare,2011,8700.0,Punjab,36.4447368421
19439,Firozpur,Guar seed,Whole year,Production (In Tonnes),tonnes,2003,6000.0,Punjab,36.4447368421
19440,Firozpur,Guar seed,Whole year,Production (In Tonnes),tonnes,2004,5600.0,Punjab,36.4447368421
19441,Firozpur,Guar seed,Whole year,Production (In Tonnes),tonnes,2005,6700.0,Punjab,36.4447368421
19442,Firozpur,Guar seed,Whole year,Production (In Tonnes),tonnes,2006,5700.0,Punjab,36.4447368421
19443,Firozpur,Guar seed,Whole year,Production (In Tonnes),tonnes,2007,4400.0,Punjab,36.4447368421
19444,Firozpur,Guar seed,Whole year,Production (In Tonnes),tonnes,2008,8000.0,Punjab,36.4447368421
19445,Firozpur,Guar seed,Whole year,Production (In Tonnes),tonnes,2009,9500.0,Punjab,36.4447368421
19446,Firozpur,Guar seed,Whole year,Production (In Tonnes),tonnes,2010,8800.0,Punjab,36.4447368421
19447,Firozpur,Guar seed,Whole year,Production (In Tonnes),tonnes,2011,8000.0,Punjab,36.4447368421
19448,Firozpur,Guar seed,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2003,0.74074074074,Punjab,36.4447368421
19449,Firozpur,Guar seed,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2004,0.75675675676,Punjab,36.4447368421
19450,Firozpur,Guar seed,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2005,0.78823529412,Punjab,36.4447368421
19451,Firozpur,Guar seed,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2006,0.72151898734,Punjab,36.4447368421
19452,Firozpur,Guar seed,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2007,0.73333333333,Punjab,36.4447368421
19453,Firozpur,Guar seed,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2008,0.84210526316,Punjab,36.4447368421
19454,Firozpur,Guar seed,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2009,0.76,Punjab,36.4447368421
19455,Firozpur,Guar seed,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2010,0.704,Punjab,36.4447368421
19456,Firozpur,Guar seed,Whole year,Yield (Tonnes/Hect.),Tonnes/Hect,2011,0.91954022989,Punjab,36.4447368421
19457,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,1999,187000.0,Punjab,36.4447368421
19458,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,2000,198000.0,Punjab,36.4447368421
19459,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,2001,191000.0,Punjab,36.4447368421
19460,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,2002,194000.0,Punjab,36.4447368421
19461,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,2003,189000.0,Punjab,36.4447368421
19462,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,2004,193000.0,Punjab,36.4447368421
19463,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,2005,202000.0,Punjab,36.4447368421
19464,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,2006,190000.0,Punjab,36.4447368421
19465,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,2007,201000.0,Punjab,36.4447368421
19466,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,2008,191000.0,Punjab,36.4447368421
19467,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,2009,201000.0,Punjab,36.4447368421
19468,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,2010,204000.0,Punjab,36.4447368421
19469,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,2011,204000.0,Punjab,36.4447368421
19470,Gurdaspur,Rice,Kharif,Area (In Hectare),hectare,2013,201000.0,Punjab,36.4447368421
19471,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,1999,465000.0,Punjab,36.4447368421
19472,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,2000,561000.0,Punjab,36.4447368421
19473,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,2001,569000.0,Punjab,36.4447368421
19474,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,2002,571000.0,Punjab,36.4447368421
19475,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,2003,547000.0,Punjab,36.4447368421
19476,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,2004,587000.0,Punjab,36.4447368421
19477,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,2005,641000.0,Punjab,36.4447368421
19478,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,2006,590000.0,Punjab,36.4447368421
19479,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,2007,636000.0,Punjab,36.4447368421
19480,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,2008,617000.0,Punjab,36.4447368421
19481,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,2009,663000.0,Punjab,36.4447368421
19482,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,2010,640000.0,Punjab,36.4447368421
19483,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,2011,705000.0,Punjab,36.4447368421
19484,Gurdaspur,Rice,Kharif,Production (In Tonnes),tonnes,2013,617000.0,Punjab,36.4447368421
19485,Gurdaspur,Rice,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,1999,2.486631016,Punjab,36.4447368421
19486,Gurdaspur,Rice,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2000,2.8333333333,Punjab,36.4447368421
19487,Gurdaspur,Rice,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2001,2.9790575916,Punjab,36.4447368421
